2444762.93298	0.2808
2444762.93799	0.2768
2444763.88599	0.2662
2444763.88898	0.2757
2444763.89203	0.282
2444771.82001	0.2527
2444771.82202	0.2792
2444771.82501	0.258
2444773.89398	0.2841
2444773.89600	0.2759
2444773.89801	0.2836
2444774.90198	0.2764
2444774.90503	0.2976
2444774.90698	0.2697
2444775.85797	0.2924
2444775.85999	0.2856
2444775.86298	0.2759
2444776.81097	0.252
2444776.81500	0.2552
2444776.81799	0.2561
2444777.87598	0.2816
2444777.87903	0.2728
2444777.88098	0.2961
2444778.83002	0.292
2444778.83301	0.295
2444778.83502	0.291
2444779.82202	0.2647
2444779.82397	0.2736
2444779.82599	0.2974
2444780.81598	0.2691
2444780.82098	0.2724
2444780.82599	0.2619
2444781.82501	0.2749
2444781.82898	0.2799
2444781.83197	0.2597
2444783.82703	0.2699
2444783.83197	0.2691
2444783.84100	0.2949
2444784.81897	0.2731
2444784.82300	0.282
2444784.82599	0.2848
2444785.83600	0.2748
2444785.83899	0.2753
2444785.84302	0.2864
2444793.82898	0.2702
2444793.83301	0.2834
2444793.83698	0.2962
2444794.81299	0.276
2444794.81702	0.2901
2444794.82001	0.2919
2444795.80298	0.2909
2444795.80603	0.2884
2444795.80902	0.2904
2444796.86102	0.2944
2444796.86401	0.2951
2444796.86700	0.2906
2444798.83398	0.2966
2444798.83698	0.2858
2444798.84003	0.2954
2444799.79700	0.2709
2444799.79999	0.2941
2444799.80298	0.2815
2444802.81799	0.2802
2444802.82001	0.2777
2444802.82300	0.2873
2444803.82202	0.2631
2444803.82501	0.2872
2444803.82800	0.2705
2444804.81702	0.2526
2444804.81897	0.2831
2444804.82098	0.264
2444805.76001	0.2682
2444805.76202	0.2741
2444805.76398	0.2935
2444807.79102	0.2719
2444807.79498	0.2811
2444807.79797	0.2829
2444808.82202	0.3026
2444808.82501	0.2601
2444808.82703	0.2751
2444810.78101	0.2749
2444810.78497	0.2769
2444810.78802	0.294
2444821.76001	0.2848
2444821.76300	0.2916
2444821.76599	0.3061
2444822.75800	0.3012
2444822.76001	0.2984
2444822.76300	0.2906
2444823.73999	0.2939
2444823.74298	0.2914
2444823.74500	0.2903
2444824.75098	0.3049
